model,method,function_name,target,run_id,found,validated,best_chromosome,best_fitness,reached_branch,generation,evaluations,runtime
openai_gpt_oss_20b,RANDOM,number_kind,even,0,True,True,[1390],0.0,even,0,5,5.708076059818268e-06
openai_gpt_oss_20b,RANDOM,number_kind,even,1,True,True,[2454],0.0,even,0,1,1.999898813664913e-06
openai_gpt_oss_20b,RANDOM,number_kind,even,2,True,True,[730],0.0,even,0,1,1.9170111045241356e-06
openai_gpt_oss_20b,RANDOM,number_kind,even,3,True,True,[2686],0.0,even,0,1,1.9579892978072166e-06
openai_gpt_oss_20b,RANDOM,number_kind,even,4,True,True,[250],0.0,even,0,1,1.874985173344612e-06
openai_gpt_oss_20b,RANDOM,number_kind,even,5,True,True,[98],0.0,even,0,1,1.6000005416572094e-05
openai_gpt_oss_20b,RANDOM,number_kind,even,6,True,True,[1062],0.0,even,0,1,3.625056706368923e-06
openai_gpt_oss_20b,RANDOM,number_kind,even,7,True,True,[2676],0.0,even,0,1,2.500019036233425e-06
openai_gpt_oss_20b,RANDOM,number_kind,even,8,True,True,[2732],0.0,even,0,1,1.958920620381832e-06
openai_gpt_oss_20b,RANDOM,number_kind,even,9,True,True,[1120],0.0,even,0,1,1.9170111045241356e-06
openai_gpt_oss_20b,RANDOM,number_kind,even,10,True,True,[430],0.0,even,0,2,3.584078513085842e-06
openai_gpt_oss_20b,RANDOM,number_kind,even,11,True,True,[-24],0.0,even,0,6,6.624963134527206e-06
openai_gpt_oss_20b,RANDOM,number_kind,even,12,True,True,[-116],0.0,even,0,1,2.125045284628868e-06
openai_gpt_oss_20b,RANDOM,number_kind,even,13,True,True,[-456],0.0,even,0,1,1.9579892978072166e-06
openai_gpt_oss_20b,RANDOM,number_kind,even,14,True,True,[2226],0.0,even,0,3,4.041008651256561e-06
openai_gpt_oss_20b,RANDOM,number_kind,even,15,True,True,[918],0.0,even,0,3,3.500026650726795e-06
openai_gpt_oss_20b,RANDOM,number_kind,even,16,True,True,[1838],0.0,even,0,1,1.9170111045241356e-06
openai_gpt_oss_20b,RANDOM,number_kind,even,17,True,True,[284],0.0,even,0,1,1.915963366627693e-06
openai_gpt_oss_20b,RANDOM,number_kind,even,18,True,True,[1260],0.0,even,0,1,1.874985173344612e-06
openai_gpt_oss_20b,RANDOM,number_kind,even,19,True,True,[222],0.0,even,0,1,1.875101588666439e-06
openai_gpt_oss_20b,RANDOM,number_kind,even,20,True,True,[422],0.0,even,0,3,3.7079444155097008e-06
