model,method,function_name,target,run_id,found,validated,best_chromosome,best_fitness,reached_branch,generation,evaluations,runtime
meta_llama_llama_4_scout_17b_16e_instruct,HILL_CLIMBING,bmi_category,invalid_height,0,False,False,"[135.59776305880254, 1.0]",1.0,,7,8091,0.01328045898117125
meta_llama_llama_4_scout_17b_16e_instruct,HILL_CLIMBING,bmi_category,invalid_height,1,False,False,"[72.84727228446292, 1.0]",1.0,,2,8091,0.011857083067297935
meta_llama_llama_4_scout_17b_16e_instruct,HILL_CLIMBING,bmi_category,invalid_height,2,False,False,"[55.45796116048062, 1.0]",1.0,,1,8091,0.010976957972161472
meta_llama_llama_4_scout_17b_16e_instruct,HILL_CLIMBING,bmi_category,invalid_height,3,False,False,"[44.75783812807598, 1.0]",1.0,,5,8091,0.010325292008928955
meta_llama_llama_4_scout_17b_16e_instruct,HILL_CLIMBING,bmi_category,invalid_height,4,False,False,"[109.03710772733288, 1.0]",1.0,,4,8091,0.009947250015102327
meta_llama_llama_4_scout_17b_16e_instruct,HILL_CLIMBING,bmi_category,invalid_height,5,False,False,"[182.40864626305475, 1.0]",1.0,,6,8091,0.010047333082184196
meta_llama_llama_4_scout_17b_16e_instruct,HILL_CLIMBING,bmi_category,invalid_height,6,False,False,"[99.44145084556196, 1.0]",1.0,,6,8091,0.010225000092759728
meta_llama_llama_4_scout_17b_16e_instruct,HILL_CLIMBING,bmi_category,invalid_height,7,False,False,"[139.32955230798376, 1.0]",1.0,,1,8091,0.010051708086393774
meta_llama_llama_4_scout_17b_16e_instruct,HILL_CLIMBING,bmi_category,invalid_height,8,False,False,"[68.14504769263736, 1.0]",1.0,,1,8091,0.01004783296957612
meta_llama_llama_4_scout_17b_16e_instruct,HILL_CLIMBING,bmi_category,invalid_height,9,False,False,"[157.57087760739833, 1.0]",1.0,,1,8091,0.010005665943026543
meta_llama_llama_4_scout_17b_16e_instruct,HILL_CLIMBING,bmi_category,invalid_height,10,False,False,"[136.37447639296772, 1.0]",1.0,,3,8091,0.01005783409345895
meta_llama_llama_4_scout_17b_16e_instruct,HILL_CLIMBING,bmi_category,invalid_height,11,False,False,"[64.30800103089717, 1.0]",1.0,,12,8091,0.00996487494558096
meta_llama_llama_4_scout_17b_16e_instruct,HILL_CLIMBING,bmi_category,invalid_height,12,False,False,"[103.85338543734869, 1.0]",1.0,,7,8091,0.010063417023047805
meta_llama_llama_4_scout_17b_16e_instruct,HILL_CLIMBING,bmi_category,invalid_height,13,False,False,"[157.99746243657492, 1.0]",1.0,,8,8091,0.009949041996151209
meta_llama_llama_4_scout_17b_16e_instruct,HILL_CLIMBING,bmi_category,invalid_height,14,False,False,"[141.57144610203872, 1.0]",1.0,,3,8091,0.010038333013653755
meta_llama_llama_4_scout_17b_16e_instruct,HILL_CLIMBING,bmi_category,invalid_height,15,False,False,"[149.33757089723568, 1.0]",1.0,,5,8091,0.009963333955965936
meta_llama_llama_4_scout_17b_16e_instruct,HILL_CLIMBING,bmi_category,invalid_height,16,False,False,"[144.67710612599555, 1.0]",1.0,,3,8091,0.009989999933168292
meta_llama_llama_4_scout_17b_16e_instruct,HILL_CLIMBING,bmi_category,invalid_height,17,False,False,"[139.33662333019046, 1.0]",1.0,,3,8091,0.009920667042024434
meta_llama_llama_4_scout_17b_16e_instruct,HILL_CLIMBING,bmi_category,invalid_height,18,False,False,"[96.41401610215965, 1.0]",1.0,,1,8091,0.01006825000513345
meta_llama_llama_4_scout_17b_16e_instruct,HILL_CLIMBING,bmi_category,invalid_height,19,False,False,"[115.07952884457924, 1.0]",1.0,,3,8091,0.010031124926172197
meta_llama_llama_4_scout_17b_16e_instruct,HILL_CLIMBING,bmi_category,invalid_height,20,False,False,"[123.45212473980129, 1.0]",1.0,,2,8091,0.010006500058807433
meta_llama_llama_4_scout_17b_16e_instruct,HILL_CLIMBING,bmi_category,invalid_height,21,False,False,"[129.32994158388414, 1.0]",1.0,,4,8091,0.009980957955121994
