method,function_name,target,success_rate,validation_rate,avg_generation,avg_evaluations,median_evaluations,avg_runtime,median_runtime,avg_best_fitness,total_runs
RANDOM,bmi_category,invalid_height,0.0,0.0,0.0,1000.0,1000.0,0.00073279728336875,0.0007151664467528,1.001535850351524,30
RANDOM,bmi_category,normal,100.0,100.0,0.0,8.4,7.0,7.33743654564023e-06,6.166519597172737e-06,0.0,30
RANDOM,bmi_category,obese,100.0,100.0,0.0,1.8333333333333333,1.0,2.5986538579066594e-06,1.9170111045241356e-06,0.0,30
RANDOM,bmi_category,overweight,100.0,100.0,0.0,10.166666666666666,8.5,8.400106647362312e-06,7.229566108435392e-06,0.0,30
RANDOM,bmi_category,underweight,100.0,100.0,0.0,4.733333333333333,3.5,4.802752907077472e-06,3.875000402331352e-06,0.0,30
RANDOM,list_pattern,sorted_unique,100.0,100.0,0.0,11.0,8.0,2.125276563068231e-05,1.585454447194934e-05,0.0,30
RANDOM,list_pattern,sorted_with_duplicates,96.66666666666667,96.66666666666667,0.0,402.76666666666665,311.0,0.0006612847753179102,0.0005031874752603001,0.03333333333333333,30
RANDOM,list_pattern,too_short,100.0,100.0,0.0,3.433333333333333,2.0,9.708413078139225e-06,5.374487955123186e-06,0.0,30
RANDOM,list_pattern,unsorted_unique,100.0,100.0,0.0,1.4666666666666666,1.0,3.872357774525881e-06,3.6875135265290737e-06,0.0,30
RANDOM,list_pattern,unsorted_with_duplicates,100.0,100.0,0.0,53.2,42.0,8.605829983327363e-05,7.168750744313002e-05,0.0,30
RANDOM,number_kind,even,100.0,100.0,0.0,2.0,1.0,2.611152982960145e-06,2.083426807075739e-06,0.0,30
RANDOM,number_kind,odd,100.0,100.0,0.0,1.8666666666666667,1.5,2.5250172863403956e-06,2.0420411601662636e-06,0.0,30
RANDOM,number_kind,zero,43.333333333333336,43.333333333333336,0.0,781.4333333333333,1000.0,0.00043466662755231795,0.0005430000019259499,1.1666666666666667,30
RANDOM,pin_pattern,all_same,63.33333333333333,63.33333333333333,0.0,631.1,725.0,0.0009354096371680065,0.00107339594978835,0.4,30
RANDOM,pin_pattern,ordered_sum_20,0.0,0.0,0.0,1000.0,1000.0,0.0015928333741612234,0.0015874789678491001,311.1666666666667,30
RANDOM,pin_pattern,other,100.0,100.0,0.0,1.0,1.0,4.181867310156425e-06,4.2085302993655205e-06,0.0,30
RANDOM,pin_pattern,secret_pin,0.0,0.0,0.0,1000.0,1000.0,0.0015655251181063068,0.0015727085410617,631.2333333333333,30
RANDOM,shipping_discount,free_express_shipping,100.0,100.0,0.0,35.9,27.5,4.145142932732508e-05,3.1750008929520845e-05,0.0,30
RANDOM,shipping_discount,invalid,0.0,0.0,0.0,1000.0,1000.0,0.0007963790674693333,0.00079331203596665,1.0,30
RANDOM,shipping_discount,no_discount,100.0,100.0,0.0,10.3,8.5,1.1958309914916754e-05,9.666953701525927e-06,0.0,30
RANDOM,shipping_discount,small_discount,100.0,100.0,0.0,1.3333333333333333,1.0,3.0861119739711285e-06,2.7080532163381577e-06,0.0,30
RANDOM,shipping_discount,standard_discount,100.0,100.0,0.0,6.4,5.0,9.076328327258428e-06,7.874506991356611e-06,0.0,30
RANDOM,sign_type,negative,0.0,0.0,0.0,1000.0,1000.0,0.00042733473237599337,0.0004269170458428,0.9336478604050883,30
RANDOM,sign_type,positive,100.0,100.0,0.0,1.0,1.0,1.5321381700535616e-06,1.500011421740055e-06,0.0,30
RANDOM,sign_type,zero,0.0,0.0,0.0,1000.0,1000.0,0.0004455207691837833,0.00044481205986805,0.6958419078117131,30
RANDOM,string_category,empty,100.0,100.0,0.0,17.3,13.5,3.574733467151403e-05,2.9354006983339787e-05,0.0,30
RANDOM,string_category,long_non_palindrome,100.0,100.0,0.0,1.3666666666666667,1.0,4.090360986689727e-06,3.978959284722805e-06,0.0,30
RANDOM,string_category,long_palindrome,60.0,60.0,0.0,694.2,777.5,0.0013359944607751596,0.0014840415678918002,0.4,30
RANDOM,string_category,other,100.0,100.0,0.0,4.233333333333333,3.5,9.995803702622652e-06,7.707974873483181e-06,0.0,30
RANDOM,string_category,short_palindrome,100.0,100.0,0.0,6.9,6.0,1.5098601579666138e-05,1.4645978808403015e-05,0.0,30
HILL_CLIMBING,bmi_category,invalid_height,0.0,0.0,4.2,8091.0,8091.0,0.0102267082741794,0.0100224579800851,1.0,30
HILL_CLIMBING,bmi_category,normal,100.0,100.0,6.466666666666667,7.466666666666667,5.0,1.4183251187205314e-05,1.1770520359277725e-05,0.0,30
HILL_CLIMBING,bmi_category,obese,100.0,100.0,0.7,1.7,1.0,4.418035193036e-06,2.7914647944271564e-06,0.0,30
HILL_CLIMBING,bmi_category,overweight,100.0,100.0,6.933333333333334,7.933333333333334,7.0,1.4554235773781935e-05,1.4125020243227482e-05,0.0,30
HILL_CLIMBING,bmi_category,underweight,100.0,100.0,4.433333333333334,5.433333333333334,4.0,1.1668043831984203e-05,1.0041461791843176e-05,0.0,30
HILL_CLIMBING,list_pattern,sorted_unique,100.0,100.0,10.8,11.8,8.0,3.45791418415778e-05,2.4542096070945263e-05,0.0,30
HILL_CLIMBING,list_pattern,sorted_with_duplicates,100.0,100.0,777.7666666666667,778.7666666666667,523.0,0.0018266361556015362,0.0012642919900827001,0.0,30
HILL_CLIMBING,list_pattern,too_short,100.0,100.0,26.933333333333334,27.933333333333334,7.0,7.732356122383407e-05,2.2311985958367586e-05,0.0,30
HILL_CLIMBING,list_pattern,unsorted_unique,100.0,100.0,4.766666666666667,5.766666666666667,2.0,1.5655563523372014e-05,7.188005838543177e-06,0.0,30
HILL_CLIMBING,list_pattern,unsorted_with_duplicates,100.0,100.0,133.83333333333334,134.83333333333334,111.5,0.0003219151753000583,0.00026083353441205,0.0,30
HILL_CLIMBING,number_kind,even,100.0,100.0,0.43333333333333335,1.4333333333333333,1.0,3.2430941549440226e-06,2.4790060706436634e-06,0.0,30
HILL_CLIMBING,number_kind,odd,100.0,100.0,0.5,1.5,1.0,3.204091141621272e-06,2.3125321604311466e-06,0.0,30
HILL_CLIMBING,number_kind,zero,100.0,100.0,83.06666666666666,84.06666666666666,74.0,9.821122512219172e-05,9.160453919321299e-05,0.0,30
HILL_CLIMBING,pin_pattern,all_same,100.0,100.0,462.6666666666667,464.23333333333335,158.0,0.0009759556230467583,0.00035010406281795,0.0,30
HILL_CLIMBING,pin_pattern,ordered_sum_20,100.0,100.0,573.0333333333333,574.1,400.0,0.0012665556394494566,0.0008976249955594,0.0,30
HILL_CLIMBING,pin_pattern,other,100.0,100.0,0.0,1.0,1.0,5.50983240827918e-06,5.479436367750168e-06,0.0,30
HILL_CLIMBING,pin_pattern,secret_pin,0.0,0.0,2301.1666666666665,8093.366666666667,8093.0,0.017216718037767906,0.0172033750568516,3.466666666666667,30
HILL_CLIMBING,shipping_discount,free_express_shipping,100.0,100.0,60.56666666666667,61.56666666666667,38.5,0.00013645133003590542,8.820847142487764e-05,0.0,30
HILL_CLIMBING,shipping_discount,invalid,0.0,0.0,0.0,8081.0,8081.0,0.015232268150430123,0.01522087550256395,1.0,30
