model,method,function_name,target,run_id,found,validated,best_chromosome,best_fitness,reached_branch,generation,evaluations,runtime
meta_llama_llama_4_scout_17b_16e_instruct,RANDOM,bmi_category,invalid_height,0,False,False,"[79.58176769343267, 1.0041995443649196]",1.0041995443649196,,0,1000,0.0008457909571006
meta_llama_llama_4_scout_17b_16e_instruct,RANDOM,bmi_category,invalid_height,1,False,False,"[144.7076303260023, 1.0039141599665573]",1.0039141599665573,,0,1000,0.0008124170126393
meta_llama_llama_4_scout_17b_16e_instruct,RANDOM,bmi_category,invalid_height,2,False,False,"[156.58589078274176, 1.00071302717839]",1.00071302717839,,0,1000,0.0008030839962884
meta_llama_llama_4_scout_17b_16e_instruct,RANDOM,bmi_category,invalid_height,3,False,False,"[34.36093606357025, 1.0007442884505227]",1.0007442884505229,,0,1000,0.0008222500327974
meta_llama_llama_4_scout_17b_16e_instruct,RANDOM,bmi_category,invalid_height,4,False,False,"[184.44705696976334, 1.0003447841834425]",1.0003447841834423,,0,1000,0.0008083750726655
meta_llama_llama_4_scout_17b_16e_instruct,RANDOM,bmi_category,invalid_height,5,False,False,"[174.74581180105736, 1.0019083486173557]",1.0019083486173557,,0,1000,0.0008286249358206
meta_llama_llama_4_scout_17b_16e_instruct,RANDOM,bmi_category,invalid_height,6,False,False,"[46.36357704537072, 1.0004370940640361]",1.000437094064036,,0,1000,0.000776374945417
meta_llama_llama_4_scout_17b_16e_instruct,RANDOM,bmi_category,invalid_height,7,False,False,"[53.091022054208516, 1.0001379333795124]",1.0001379333795124,,0,1000,0.0007501669460907
meta_llama_llama_4_scout_17b_16e_instruct,RANDOM,bmi_category,invalid_height,8,False,False,"[146.31654374740322, 1.0002318368994154]",1.0002318368994154,,0,1000,0.000749583938159
meta_llama_llama_4_scout_17b_16e_instruct,RANDOM,bmi_category,invalid_height,9,False,False,"[148.6632151627121, 1.0033134189374755]",1.0033134189374755,,0,1000,0.0007518329657614
meta_llama_llama_4_scout_17b_16e_instruct,RANDOM,bmi_category,invalid_height,10,False,False,"[68.27251464469026, 1.0004660524894544]",1.0004660524894544,,0,1000,0.0007561669917777
meta_llama_llama_4_scout_17b_16e_instruct,RANDOM,bmi_category,invalid_height,11,False,False,"[82.28059443588107, 1.0003731208466136]",1.0003731208466136,,0,1000,0.0007529170252382
meta_llama_llama_4_scout_17b_16e_instruct,RANDOM,bmi_category,invalid_height,12,False,False,"[124.35587104815723, 1.0006934903383122]",1.0006934903383122,,0,1000,0.0007496250327676
meta_llama_llama_4_scout_17b_16e_instruct,RANDOM,bmi_category,invalid_height,13,False,False,"[169.10754522458163, 1.002309868873522]",1.002309868873522,,0,1000,0.0007491669384762
meta_llama_llama_4_scout_17b_16e_instruct,RANDOM,bmi_category,invalid_height,14,False,False,"[179.98943690660926, 1.001645629451187]",1.001645629451187,,0,1000,0.0007171249017119
meta_llama_llama_4_scout_17b_16e_instruct,RANDOM,bmi_category,invalid_height,15,False,False,"[24.02744911743868, 1.0004063397536131]",1.0004063397536131,,0,1000,0.0007132079917937
meta_llama_llama_4_scout_17b_16e_instruct,RANDOM,bmi_category,invalid_height,16,False,False,"[173.5303849833715, 1.001553815667393]",1.001553815667393,,0,1000,0.0007002919446676
meta_llama_llama_4_scout_17b_16e_instruct,RANDOM,bmi_category,invalid_height,17,False,False,"[141.8785555143994, 1.003042831916241]",1.003042831916241,,0,1000,0.0007075000321492
meta_llama_llama_4_scout_17b_16e_instruct,RANDOM,bmi_category,invalid_height,18,False,False,"[152.25806445037847, 1.000589034659429]",1.000589034659429,,0,1000,0.0007074999157339
meta_llama_llama_4_scout_17b_16e_instruct,RANDOM,bmi_category,invalid_height,19,False,False,"[141.25633848965066, 1.0038003342920567]",1.0038003342920567,,0,1000,0.0007060000207275
meta_llama_llama_4_scout_17b_16e_instruct,RANDOM,bmi_category,invalid_height,20,False,False,"[71.09265845567617, 1.0019954989467215]",1.0019954989467217,,0,1000,0.0007033749716356
meta_llama_llama_4_scout_17b_16e_instruct,RANDOM,bmi_category,invalid_height,21,False,False,"[173.03362511189692, 1.0007648782076237]",1.0007648782076235,,0,1000,0.000702999997884
meta_llama_llama_4_scout_17b_16e_instruct,RANDOM,bmi_category,invalid_height,22,False,False,"[21.978187405328125, 1.0032078729703977]",1.0032078729703977,,0,1000,0.0006764170248061
meta_llama_llama_4_scout_17b_16e_instruct,RANDOM,bmi_category,invalid_height,23,False,False,"[116.18971339229302, 1.0063396471931427]",1.0063396471931427,,0,1000,0.0006643750239163
meta_llama_llama_4_scout_17b_16e_instruct,RANDOM,bmi_category,invalid_height,24,False,False,"[61.56761459336279, 1.000082181926602]",1.000082181926602,,0,1000,0.0006691250018775
meta_llama_llama_4_scout_17b_16e_instruct,RANDOM,bmi_category,invalid_height,25,False,False,"[175.8979134249282, 1.0002662405771288]",1.0002662405771288,,0,1000,0.0006733749760314
meta_llama_llama_4_scout_17b_16e_instruct,RANDOM,bmi_category,invalid_height,26,False,False,"[22.525857810604222, 1.0003209537032656]",1.0003209537032656,,0,1000,0.0006806249730288
meta_llama_llama_4_scout_17b_16e_instruct,RANDOM,bmi_category,invalid_height,27,False,False,"[80.93316127054325, 1.0007966034671214]",1.0007966034671214,,0,1000,0.0006647499976679
meta_llama_llama_4_scout_17b_16e_instruct,RANDOM,bmi_category,invalid_height,28,False,False,"[84.00761704739473, 1.0008337375066998]",1.0008337375066998,,0,1000,0.0006710829911753
meta_llama_llama_4_scout_17b_16e_instruct,RANDOM,bmi_category,invalid_height,29,False,False,"[129.2620955708975, 1.0006429417175622]",1.0006429417175622,,0,1000,0.0006697919452562
meta_llama_llama_4_scout_17b_16e_instruct,RANDOM,bmi_category,normal,0,True,True,"[84.77581957669888, 1.862240489298463]",0.0,normal,0,8,8.082948625087738e-06
meta_llama_llama_4_scout_17b_16e_instruct,RANDOM,bmi_category,normal,1,True,True,"[79.40814642653339, 1.9360038276056566]",0.0,normal,0,15,1.2874952517449856e-05
meta_llama_llama_4_scout_17b_16e_instruct,RANDOM,bmi_category,normal,2,True,True,"[108.62262262288222, 2.1007154815414486]",0.0,normal,0,10,8.416944183409214e-06
meta_llama_llama_4_scout_17b_16e_instruct,RANDOM,bmi_category,normal,3,True,True,"[91.7437576505526, 2.1692892021230668]",0.0,normal,0,3,3.749970346689224e-06
meta_llama_llama_4_scout_17b_16e_instruct,RANDOM,bmi_category,normal,4,True,True,"[99.68396211018452, 2.0244142436448564]",0.0,normal,0,14,1.1459109373390676e-05
meta_llama_llama_4_scout_17b_16e_instruct,RANDOM,bmi_category,normal,5,True,True,"[79.54025560531635, 2.0259241095822915]",0.0,normal,0,4,4.250090569257736e-06
meta_llama_llama_4_scout_17b_16e_instruct,RANDOM,bmi_category,normal,6,True,True,"[63.535609794841676, 1.8011562606632299]",0.0,normal,0,4,4.332978278398514e-06
meta_llama_llama_4_scout_17b_16e_instruct,RANDOM,bmi_category,normal,7,True,True,"[145.56727830282216, 2.4629199256423675]",0.0,normal,0,9,7.707974873483181e-06
meta_llama_llama_4_scout_17b_16e_instruct,RANDOM,bmi_category,normal,8,True,True,"[142.82643525536218, 2.4699917999205327]",0.0,normal,0,4,4.208064638078213e-06
meta_llama_llama_4_scout_17b_16e_instruct,RANDOM,bmi_category,normal,9,True,True,"[79.58801022233652, 1.8131146941218321]",0.0,normal,0,4,4.29095234721899e-06
meta_llama_llama_4_scout_17b_16e_instruct,RANDOM,bmi_category,normal,10,True,True,"[57.25311449709091, 1.5729654213542625]",0.0,normal,0,9,8.00006091594696e-06
meta_llama_llama_4_scout_17b_16e_instruct,RANDOM,bmi_category,normal,11,True,True,"[109.38927729535068, 2.290748463358142]",0.0,normal,0,5,4.958012141287327e-06
meta_llama_llama_4_scout_17b_16e_instruct,RANDOM,bmi_category,normal,12,True,True,"[56.3085972987388, 1.5348717493792357]",0.0,normal,0,2,2.666027285158634e-06
