model,method,function_name,target,run_id,found,validated,best_chromosome,best_fitness,reached_branch,generation,evaluations,runtime
meta_llama_llama_4_scout_17b_16e_instruct,GA_FIXED,bmi_category,invalid_height,0,False,False,"[140.09643089949338, 1.0]",1.0,,1,8080,0.03618200006894767
meta_llama_llama_4_scout_17b_16e_instruct,GA_FIXED,bmi_category,invalid_height,1,False,False,"[194.7818245136419, 1.0]",1.0,,1,8080,0.03575337503571063
meta_llama_llama_4_scout_17b_16e_instruct,GA_FIXED,bmi_category,invalid_height,2,False,False,"[154.6960991036418, 1.0]",1.0,,1,8080,0.035960417008027434
meta_llama_llama_4_scout_17b_16e_instruct,GA_FIXED,bmi_category,invalid_height,3,False,False,"[38.25305309811212, 1.0]",1.0,,1,8080,0.035929417004808784
meta_llama_llama_4_scout_17b_16e_instruct,GA_FIXED,bmi_category,invalid_height,4,False,False,"[154.48476403368926, 1.0]",1.0,,1,8080,0.03569700010120869
meta_llama_llama_4_scout_17b_16e_instruct,GA_FIXED,bmi_category,invalid_height,5,False,False,"[124.78876342144238, 1.0]",1.0,,1,8080,0.035083165974356234
meta_llama_llama_4_scout_17b_16e_instruct,GA_FIXED,bmi_category,invalid_height,6,False,False,"[134.9674529714835, 1.0]",1.0,,1,8080,0.03545445797499269
meta_llama_llama_4_scout_17b_16e_instruct,GA_FIXED,bmi_category,invalid_height,7,False,False,"[87.89704860069735, 1.0]",1.0,,1,8080,0.03578033298254013
meta_llama_llama_4_scout_17b_16e_instruct,GA_FIXED,bmi_category,invalid_height,8,False,False,"[141.36172389174345, 1.0]",1.0,,1,8080,0.03648883302230388
meta_llama_llama_4_scout_17b_16e_instruct,GA_FIXED,bmi_category,invalid_height,9,False,False,"[116.97139118047765, 1.0]",1.0,,1,8080,0.03566166595555842
meta_llama_llama_4_scout_17b_16e_instruct,GA_FIXED,bmi_category,invalid_height,10,False,False,"[136.94973924135914, 1.0]",1.0,,1,8080,0.03585358301643282
meta_llama_llama_4_scout_17b_16e_instruct,GA_FIXED,bmi_category,invalid_height,11,False,False,"[79.91841839810172, 1.0]",1.0,,1,8080,0.03560216701589525
meta_llama_llama_4_scout_17b_16e_instruct,GA_FIXED,bmi_category,invalid_height,12,False,False,"[20.439337113147854, 1.0]",1.0,,1,8080,0.03564833395648748
meta_llama_llama_4_scout_17b_16e_instruct,GA_FIXED,bmi_category,invalid_height,13,False,False,"[26.612224495734853, 1.0]",1.0,,1,8080,0.03560762503184378
meta_llama_llama_4_scout_17b_16e_instruct,GA_FIXED,bmi_category,invalid_height,14,False,False,"[39.23510225423803, 1.0]",1.0,,1,8080,0.03573916701134294
meta_llama_llama_4_scout_17b_16e_instruct,GA_FIXED,bmi_category,invalid_height,15,False,False,"[76.11109273370678, 1.0]",1.0,,1,8080,0.035251792054623365
meta_llama_llama_4_scout_17b_16e_instruct,GA_FIXED,bmi_category,invalid_height,16,False,False,"[160.46501074350905, 1.0]",1.0,,1,8080,0.035284999990835786
meta_llama_llama_4_scout_17b_16e_instruct,GA_FIXED,bmi_category,invalid_height,17,False,False,"[61.336507074576645, 1.0]",1.0,,1,8080,0.03541904198937118
meta_llama_llama_4_scout_17b_16e_instruct,GA_FIXED,bmi_category,invalid_height,18,False,False,"[41.99564999730547, 1.0]",1.0,,1,8080,0.03545950003899634
meta_llama_llama_4_scout_17b_16e_instruct,GA_FIXED,bmi_category,invalid_height,19,False,False,"[51.47453472456317, 1.0]",1.0,,1,8080,0.03563404199667275
