method,function_name,target,success_rate,validation_rate,avg_generation,avg_evaluations,median_evaluations,avg_runtime,median_runtime,avg_best_fitness,total_runs
RANDOM,bmi_category,invalid_height,0.0,0.0,0.0,1000.0,1000.0,0.0006971250404603167,0.00069043756229795,3.0717007030476196,30
RANDOM,bmi_category,normal,43.333333333333336,43.333333333333336,0.0,743.5666666666667,1000.0,0.0005510305481341467,0.00071745848981655,2.827438890506131,30
RANDOM,bmi_category,obese,83.33333333333334,83.33333333333334,0.0,426.5,371.5,0.000276329154924769,0.00023875001352275,2.890500613746376,30
RANDOM,bmi_category,overweight,26.666666666666668,26.666666666666668,0.0,898.0666666666667,1000.0,0.0006109179773677889,0.0006771460175513499,6.2729448259018294,30
RANDOM,bmi_category,underweight,100.0,100.0,0.0,1.0,1.0,2.148704758534829e-06,2.0830193534493446e-06,0.0,30
RANDOM,list_pattern,sorted_unique,100.0,100.0,0.0,10.133333333333333,7.0,2.0484672859311104e-05,1.5125027857720852e-05,0.0,30
RANDOM,list_pattern,sorted_with_duplicates,86.66666666666667,86.66666666666667,0.0,436.93333333333334,354.5,0.0007188984969009532,0.000583728950005,0.13333333333333333,30
RANDOM,list_pattern,too_short,100.0,100.0,0.0,3.433333333333333,2.0,1.065690303221345e-05,6.104528438299894e-06,0.0,30
RANDOM,list_pattern,unsorted_unique,100.0,100.0,0.0,1.6666666666666667,1.0,4.55821476255854e-06,3.8539874367415905e-06,0.0,30
RANDOM,list_pattern,unsorted_with_duplicates,100.0,100.0,0.0,41.333333333333336,29.5,7.360694386684021e-05,6.118748569861054e-05,0.0,30
RANDOM,number_kind,even,100.0,100.0,0.0,2.0,1.0,2.5640202996631463e-06,1.8959981389343739e-06,0.0,30
RANDOM,number_kind,odd,100.0,100.0,0.0,1.8666666666666667,1.5,2.519367262721062e-06,2.2914609871804714e-06,0.0,30
RANDOM,number_kind,zero,43.333333333333336,43.333333333333336,0.0,781.4333333333333,1000.0,0.00044356260914350874,0.0005601250450126499,1.1666666666666667,30
RANDOM,password_strength,medium,100.0,100.0,0.0,3.0,2.5,8.795751879612605e-06,7.167051080614328e-06,0.0,30
RANDOM,password_strength,strong,100.0,100.0,0.0,2.3,2.0,8.390304477264484e-06,6.62502134218812e-06,0.0,30
RANDOM,password_strength,weak_no_digit_upper,33.33333333333333,33.33333333333333,0.0,835.9666666666667,1000.0,0.00185964734215905,0.00219668750651175,0.6666666666666666,30
RANDOM,password_strength,weak_short,100.0,100.0,0.0,2.5,2.0,8.111167699098586e-06,6.666523404419422e-06,0.0,30
RANDOM,pin_pattern,all_same,0.0,0.0,0.0,1000.0,1000.0,0.00193721508840094,0.0019349795184098,157.5,30
RANDOM,pin_pattern,ordered_sum_20,0.0,0.0,0.0,1000.0,1000.0,0.00194251252493505,0.0019375414703972,356.03333333333336,30
RANDOM,pin_pattern,other,100.0,100.0,0.0,1.0,1.0,4.545762203633786e-06,4.603993147611618e-06,0.0,30
RANDOM,pin_pattern,secret_pin,0.0,0.0,0.0,1000.0,1000.0,0.0019365666705804068,0.0019281040877102999,632.4333333333333,30
RANDOM,sign_type,negative,100.0,100.0,0.0,8.766666666666667,7.5,7.204106077551842e-06,5.999987479299307e-06,0.0,30
RANDOM,sign_type,positive,100.0,100.0,0.0,1.1333333333333333,1.0,1.8847058527171612e-06,1.708976924419403e-06,0.0,30
RANDOM,sign_type,zero,36.666666666666664,36.666666666666664,0.0,816.5333333333333,1000.0,0.00044528750392293,0.000537208514288,1.3333333333333333,30
RANDOM,string_category,empty,100.0,100.0,0.0,12.6,6.5,2.8137424184630314e-05,1.650000922381878e-05,0.0,30
RANDOM,string_category,long_non_palindrome,100.0,100.0,0.0,1.6666666666666667,1.0,4.615297075361013e-06,3.979483153671026e-06,0.0,30
RANDOM,string_category,long_palindrome,6.666666666666667,6.666666666666667,0.0,956.4,1000.0,0.0017807125657175432,0.00184154196176675,0.9333333333333333,30
RANDOM,string_category,other,100.0,100.0,0.0,3.3333333333333335,3.0,8.511112537235021e-06,6.603950168937445e-06,0.0,30
RANDOM,string_category,short_palindrome,100.0,100.0,0.0,7.366666666666666,5.0,1.6468099784106015e-05,1.1792057193815708e-05,0.0,30
RANDOM,transaction_pattern,contains_zero,100.0,100.0,0.0,63.06666666666667,39.0,0.0001227804847682325,8.149998029693961e-05,0.0,30
RANDOM,transaction_pattern,empty,100.0,100.0,0.0,5.466666666666667,4.0,1.3763942600538333e-05,1.0749965440481901e-05,0.0,30
RANDOM,transaction_pattern,many_large_deposits,100.0,100.0,0.0,33.266666666666666,26.5,7.317920681087834e-05,5.931250052526593e-05,0.0,30
RANDOM,transaction_pattern,many_large_withdrawals,100.0,100.0,0.0,5.166666666666667,3.0,1.2558427018423875e-05,8.499948307871819e-06,0.0,30
RANDOM,transaction_pattern,mixed_transactions,100.0,100.0,0.0,1.5,1.0,4.888880842675765e-06,4.333502147346735e-06,0.0,30
RANDOM,transaction_pattern,simple_pattern,100.0,100.0,0.0,5.466666666666667,4.5,1.4663930051028728e-05,1.1895550414919853e-05,0.0,30
RANDOM,username_category,empty,100.0,100.0,0.0,19.166666666666668,14.5,5.505559965966993e-05,4.13539819419384e-05,0.0,30
RANDOM,username_category,medium_username,100.0,100.0,0.0,2.966666666666667,2.0,9.586048933366935e-06,7.2704278863966465e-06,0.0,30
RANDOM,username_category,starts_with_digit,100.0,100.0,0.0,7.2,5.0,2.125841953481237e-05,1.4583521988242865e-05,0.0,30
RANDOM,username_category,strong_username,0.0,0.0,0.0,1000.0,1000.0,0.0026070013681115697,0.0026047079591080503,1.0,30
RANDOM,username_category,too_short,100.0,100.0,0.0,4.133333333333334,3.0,1.3154232874512672e-05,1.0124989785254002e-05,0.0,30
RANDOM,username_category,weak_username,100.0,100.0,0.0,7.2,5.0,2.227777149528265e-05,1.7958518583327532e-05,0.0,30
HILL_CLIMBING,bmi_category,invalid_height,100.0,100.0,261.7,262.7,234.0,0.0005167139849314566,0.00046708353329445,0.0,30
HILL_CLIMBING,bmi_category,normal,100.0,100.0,270.53333333333336,271.53333333333336,222.0,0.0004618652009715197,0.00037514604628079997,0.0,30
HILL_CLIMBING,bmi_category,obese,100.0,100.0,254.96666666666667,255.96666666666667,229.0,0.0003743834017465031,0.00033825001446525,0.0,30
HILL_CLIMBING,bmi_category,overweight,100.0,100.0,325.93333333333334,326.93333333333334,286.5,0.0005034596232386404,0.00047139549860725,0.0,30
HILL_CLIMBING,bmi_category,underweight,100.0,100.0,0.0,1.0,1.0,3.0290684662759304e-06,2.9159709811210632e-06,0.0,30
HILL_CLIMBING,list_pattern,sorted_unique,100.0,100.0,16.233333333333334,17.233333333333334,6.0,4.9051409587256454e-05,2.0437466446310282e-05,0.0,30
HILL_CLIMBING,list_pattern,sorted_with_duplicates,100.0,100.0,162.76666666666668,163.76666666666668,123.0,0.0002898125754048025,0.0002113750088028,0.0,30
HILL_CLIMBING,list_pattern,too_short,100.0,100.0,5.3,6.3,5.0,2.024163259193301e-05,1.645856536924839e-05,0.0,30
HILL_CLIMBING,list_pattern,unsorted_unique,100.0,100.0,1.8,2.8,1.0,1.0083398471275966e-05,6.438000127673149e-06,0.0,30
HILL_CLIMBING,list_pattern,unsorted_with_duplicates,100.0,100.0,93.83333333333333,94.83333333333333,61.0,0.0002422666681619636,0.00014927092706779998,0.0,30
HILL_CLIMBING,number_kind,even,100.0,100.0,0.43333333333333335,1.4333333333333333,1.0,3.5222580966850122e-06,2.625049091875553e-06,0.0,30
HILL_CLIMBING,number_kind,odd,100.0,100.0,0.5,1.5,1.0,3.491726238280535e-06,2.541462890803814e-06,0.0,30
HILL_CLIMBING,number_kind,zero,100.0,100.0,83.06666666666666,84.06666666666666,74.0,9.77458471121726e-05,9.308347944170237e-05,0.0,30
HILL_CLIMBING,password_strength,medium,100.0,100.0,12.733333333333333,13.733333333333333,6.5,3.335280731940745e-05,1.7354032024741173e-05,0.0,30
HILL_CLIMBING,password_strength,strong,100.0,100.0,12.033333333333333,13.033333333333333,12.0,3.1508303557833035e-05,2.9479502700269222e-05,0.0,30
HILL_CLIMBING,password_strength,weak_no_digit_upper,96.66666666666667,96.66666666666667,2247.9,2518.0333333333333,1679.0,0.005014845837528465,0.0032402705401182,0.03333333333333333,30
HILL_CLIMBING,password_strength,weak_short,100.0,100.0,9.8,10.8,11.0,2.7962599415332078e-05,2.7542002499103546e-05,0.0,30
HILL_CLIMBING,pin_pattern,all_same,13.333333333333334,13.333333333333334,2598.4,7650.7,8093.0,0.0187839013524353,0.019852041965350453,1.2666666666666666,30
HILL_CLIMBING,pin_pattern,ordered_sum_20,100.0,100.0,583.1666666666666,584.2,521.5,0.00149689296182861,0.0013313119998201,0.0,30
HILL_CLIMBING,pin_pattern,other,100.0,100.0,0.0,1.0,1.0,5.94032850737373e-06,5.875015631318092e-06,0.0,30
HILL_CLIMBING,pin_pattern,secret_pin,0.0,0.0,2344.9333333333334,8093.433333333333,8093.5,0.02000510282426447,0.020021832955535453,3.466666666666667,30
HILL_CLIMBING,sign_type,negative,100.0,100.0,17.166666666666668,18.166666666666668,13.0,2.6343138112373265e-05,2.056197263300419e-05,0.0,30
HILL_CLIMBING,sign_type,positive,100.0,100.0,0.1,1.1,1.0,2.9625215878089267e-06,2.500019036233425e-06,0.0,30
HILL_CLIMBING,sign_type,zero,100.0,100.0,81.56666666666666,82.56666666666666,84.0,9.29445920822297e-05,9.258347563445568e-05,0.0,30
HILL_CLIMBING,string_category,empty,100.0,100.0,20.4,21.4,19.5,4.000004070500533e-05,3.818748518824577e-05,0.0,30
HILL_CLIMBING,string_category,long_non_palindrome,100.0,100.0,266.53333333333336,267.6666666666667,1.0,0.00037052221596240744,4.437519237399101e-06,0.0,30
HILL_CLIMBING,string_category,long_palindrome,20.0,20.0,317.8,6782.633333333333,8081.0,0.010527687434417456,0.0123055414878763,0.8,30
HILL_CLIMBING,string_category,other,100.0,100.0,9.8,10.8,7.0,2.100559649989009e-05,1.3624958228319883e-05,0.0,30
HILL_CLIMBING,string_category,short_palindrome,100.0,100.0,211.53333333333333,212.53333333333333,137.0,0.0003331387919994358,0.0002161870361305,0.0,30
HILL_CLIMBING,transaction_pattern,contains_zero,100.0,100.0,317.93333333333334,318.93333333333334,260.5,0.0008504013957765806,0.0006930624949744999,0.0,30
HILL_CLIMBING,transaction_pattern,empty,100.0,100.0,7.566666666666666,8.566666666666666,7.0,2.6955537032334718e-05,2.4062523152679205e-05,0.0,30
HILL_CLIMBING,transaction_pattern,many_large_deposits,100.0,100.0,20.3,21.3,18.0,6.736665576074774e-05,5.360401701182127e-05,0.0,30
HILL_CLIMBING,transaction_pattern,many_large_withdrawals,100.0,100.0,6.8,7.8,4.0,2.301113757615288e-05,1.3896031305193901e-05,0.0,30
HILL_CLIMBING,transaction_pattern,mixed_transactions,100.0,100.0,4.366666666666666,5.366666666666666,1.5,1.7020820329586665e-05,8.437491487711668e-06,0.0,30
HILL_CLIMBING,transaction_pattern,simple_pattern,100.0,100.0,14.0,15.0,5.0,4.9386204530785725e-05,1.7624523025006056e-05,0.0,30
HILL_CLIMBING,username_category,empty,100.0,100.0,22.833333333333332,23.833333333333332,23.5,5.9809714245297126e-05,6.1020953580737114e-05,0.0,30
HILL_CLIMBING,username_category,medium_username,100.0,100.0,13.666666666666666,14.666666666666666,9.5,3.901522529000767e-05,2.69375741481781e-05,0.0,30
HILL_CLIMBING,username_category,starts_with_digit,100.0,100.0,63.3,64.3,40.0,0.00015579862908146792,9.662448428566321e-05,0.0,30
HILL_CLIMBING,username_category,strong_username,0.0,0.0,13.433333333333334,8082.0,8082.0,0.01992342218679061,0.019892124517355052,1.0,30
HILL_CLIMBING,username_category,too_short,100.0,100.0,11.766666666666667,12.766666666666667,8.5,3.6067907543232044e-05,2.235401188954711e-05,0.0,30
HILL_CLIMBING,username_category,weak_username,100.0,100.0,56.166666666666664,57.166666666666664,30.5,0.0001348264554204863,7.441703928634524e-05,0.0,30
GA_FIXED,bmi_category,invalid_height,100.0,100.0,25.433333333333334,2114.6666666666665,2040.0,0.009322834763831101,0.008959062455687651,0.0,30
GA_FIXED,bmi_category,normal,100.0,100.0,27.033333333333335,2242.6666666666665,1720.0,0.010052757023367982,0.0075972295599058,0.0,30
GA_FIXED,bmi_category,obese,100.0,100.0,14.4,1232.0,920.0,0.005289995907029719,0.00389287504367525,0.0,30
GA_FIXED,bmi_category,overweight,100.0,100.0,26.066666666666666,2165.3333333333335,1800.0,0.009680347237735941,0.00794768705964085,0.0,30
GA_FIXED,bmi_category,underweight,100.0,100.0,0.0,80.0,80.0,6.0809787828475234e-05,6.045849295333028e-05,0.0,30
GA_FIXED,list_pattern,sorted_unique,100.0,100.0,0.0,80.0,80.0,0.0001374069290856,0.00013733346713705,0.0,30
GA_FIXED,list_pattern,sorted_with_duplicates,100.0,100.0,9.2,816.0,400.0,0.004092480525529587,0.0018916039844043,0.0,30
GA_FIXED,list_pattern,too_short,100.0,100.0,0.0,80.0,80.0,0.00013670560826232334,0.00013593694893640002,0.0,30
GA_FIXED,list_pattern,unsorted_unique,100.0,100.0,0.0,80.0,80.0,0.00013713336860135002,0.0001365625066682,0.0,30
GA_FIXED,list_pattern,unsorted_with_duplicates,100.0,100.0,0.8333333333333334,146.66666666666666,80.0,0.0005259139346889599,0.00013693753862749998,0.0,30
GA_FIXED,number_kind,even,100.0,100.0,0.0,80.0,80.0,5.6145809746036925e-05,5.604198668152094e-05,0.0,30
GA_FIXED,number_kind,odd,100.0,100.0,0.0,80.0,80.0,5.5447294532010956e-05,5.495845107361674e-05,0.0,30
GA_FIXED,number_kind,zero,100.0,100.0,8.433333333333334,754.6666666666666,720.0,0.0026201916703332997,0.0024979379959404,0.0,30
GA_FIXED,password_strength,medium,100.0,100.0,0.0,80.0,80.0,0.00018643753137435334,0.0001852710265666,0.0,30
GA_FIXED,password_strength,strong,100.0,100.0,0.0,80.0,80.0,0.00018322765827173668,0.0001850620028562,0.0,30
GA_FIXED,password_strength,weak_no_digit_upper,43.333333333333336,43.333333333333336,14.1,5741.333333333333,8080.0,0.025363333368052996,0.03510814544279125,0.5666666666666667,30
GA_FIXED,password_strength,weak_short,100.0,100.0,0.0,80.0,80.0,0.00018236660398536668,0.0001801869948394,0.0,30
GA_FIXED,pin_pattern,all_same,100.0,100.0,56.9,4632.0,4720.0,0.028297617965533043,0.027932583005167502,0.0,30
GA_FIXED,pin_pattern,ordered_sum_20,100.0,100.0,15.6,1328.0,1200.0,0.0075532110679583766,0.00680835451930755,0.0,30
GA_FIXED,pin_pattern,other,100.0,100.0,0.0,80.0,80.0,0.00016043465972562666,0.0001596669899299,0.0,30
GA_FIXED,pin_pattern,secret_pin,100.0,100.0,49.7,4056.0,4320.0,0.023714365309569944,0.025221000018063898,0.0,30
GA_FIXED,sign_type,negative,100.0,100.0,0.0,80.0,80.0,5.295823405807217e-05,5.291646812111139e-05,0.0,30
