model,method,function_name,target,run_id,found,validated,best_chromosome,best_fitness,reached_branch,generation,evaluations,runtime
no_semantic_openai_gpt_oss_20b,GA_FIXED,number_kind,zero,0,True,True,[0],0.0,zero,6,560,0.0026302500627934933
no_semantic_openai_gpt_oss_20b,GA_FIXED,number_kind,zero,1,True,True,[0],0.0,zero,5,480,0.002127791987732053
no_semantic_openai_gpt_oss_20b,GA_FIXED,number_kind,zero,2,True,True,[0],0.0,zero,6,560,0.002466249978169799
no_semantic_openai_gpt_oss_20b,GA_FIXED,number_kind,zero,3,True,True,[0],0.0,zero,6,560,0.002394875045865774
no_semantic_openai_gpt_oss_20b,GA_FIXED,number_kind,zero,4,True,True,[0],0.0,zero,7,640,0.0026775419246405363
no_semantic_openai_gpt_oss_20b,GA_FIXED,number_kind,zero,5,True,True,[0],0.0,zero,5,480,0.0018715839833021164
no_semantic_openai_gpt_oss_20b,GA_FIXED,number_kind,zero,6,True,True,[0],0.0,zero,6,560,0.002251459052786231
no_semantic_openai_gpt_oss_20b,GA_FIXED,number_kind,zero,7,True,True,[0],0.0,zero,8,720,0.002838375046849251
no_semantic_openai_gpt_oss_20b,GA_FIXED,number_kind,zero,8,True,True,[0],0.0,zero,15,1280,0.00516216701362282
no_semantic_openai_gpt_oss_20b,GA_FIXED,number_kind,zero,9,True,True,[0],0.0,zero,7,640,0.002391708898358047
no_semantic_openai_gpt_oss_20b,GA_FIXED,number_kind,zero,10,True,True,[0],0.0,zero,12,1040,0.003955458058044314
no_semantic_openai_gpt_oss_20b,GA_FIXED,number_kind,zero,11,True,True,[0],0.0,zero,10,880,0.0032386250095441937
no_semantic_openai_gpt_oss_20b,GA_FIXED,number_kind,zero,12,True,True,[0],0.0,zero,13,1120,0.00411312491632998
no_semantic_openai_gpt_oss_20b,GA_FIXED,number_kind,zero,13,True,True,[0],0.0,zero,6,560,0.0018817499512806535
no_semantic_openai_gpt_oss_20b,GA_FIXED,number_kind,zero,14,True,True,[0],0.0,zero,7,640,0.002265417017042637
no_semantic_openai_gpt_oss_20b,GA_FIXED,number_kind,zero,15,True,True,[0],0.0,zero,18,1520,0.005517665995284915
no_semantic_openai_gpt_oss_20b,GA_FIXED,number_kind,zero,16,True,True,[0],0.0,zero,10,880,0.003055291948840022
no_semantic_openai_gpt_oss_20b,GA_FIXED,number_kind,zero,17,True,True,[0],0.0,zero,9,800,0.0027937080012634397
no_semantic_openai_gpt_oss_20b,GA_FIXED,number_kind,zero,18,True,True,[0],0.0,zero,6,560,0.0019365829648450017
no_semantic_openai_gpt_oss_20b,GA_FIXED,number_kind,zero,19,True,True,[0],0.0,zero,11,960,0.003404624992981553
no_semantic_openai_gpt_oss_20b,GA_FIXED,number_kind,zero,20,True,True,[0],0.0,zero,4,400,0.0012597499880939722
no_semantic_openai_gpt_oss_20b,GA_FIXED,number_kind,zero,21,True,True,[0],0.0,zero,4,400,0.0012702919775620103
no_semantic_openai_gpt_oss_20b,GA_FIXED,number_kind,zero,22,True,True,[0],0.0,zero,6,560,0.0018733750330284238
no_semantic_openai_gpt_oss_20b,GA_FIXED,number_kind,zero,23,True,True,[0],0.0,zero,7,640,0.0021757910726591945
no_semantic_openai_gpt_oss_20b,GA_FIXED,number_kind,zero,24,True,True,[0],0.0,zero,3,320,0.000955166993662715
no_semantic_openai_gpt_oss_20b,GA_FIXED,number_kind,zero,25,True,True,[0],0.0,zero,7,640,0.0021711670560762286
no_semantic_openai_gpt_oss_20b,GA_FIXED,number_kind,zero,26,True,True,[0],0.0,zero,5,480,0.0015662499936297536
no_semantic_openai_gpt_oss_20b,GA_FIXED,number_kind,zero,27,True,True,[0],0.0,zero,9,800,0.002768541919067502
