model,method,function_name,target,run_id,found,validated,best_chromosome,best_fitness,reached_branch,generation,evaluations,runtime
qwen_qwen3_32b,RANDOM,bmi_category,invalid_height,0,False,False,"[993.0294615572111, 0.10811911910551111]",0.10811911910551111,,0,1000,0.0007913750596344471
qwen_qwen3_32b,RANDOM,bmi_category,invalid_height,1,False,False,"[2078.4605054333715, 0.10756737593534424]",0.10756737593534424,,0,1000,0.0007523330859839916
qwen_qwen3_32b,RANDOM,bmi_category,invalid_height,2,False,False,"[2276.431513045696, 0.1013785192115539]",0.1013785192115539,,0,1000,0.0007529170252382755
qwen_qwen3_32b,RANDOM,bmi_category,invalid_height,3,False,False,"[239.34893439283744, 0.10143895767101026]",0.10143895767101026,,0,1000,0.0007629160536453128
qwen_qwen3_32b,RANDOM,bmi_category,invalid_height,4,False,False,"[2740.7842828293888, 0.10066658275465545]",0.10066658275465545,,0,1000,0.0007625839207321405
qwen_qwen3_32b,RANDOM,bmi_category,invalid_height,5,False,False,"[2579.096863350956, 0.10368947399355409]",0.10368947399355409,,0,1000,0.000727499951608479
qwen_qwen3_32b,RANDOM,bmi_category,invalid_height,6,False,False,"[439.39295075617855, 0.10084504852380331]",0.10084504852380331,,0,1000,0.0006994160357862711
qwen_qwen3_32b,RANDOM,bmi_category,invalid_height,7,False,False,"[551.5170342368086, 0.10026667120039054]",0.10026667120039054,,0,1000,0.0007132079917937517
qwen_qwen3_32b,RANDOM,bmi_category,invalid_height,8,False,False,"[2105.275729123387, 0.10044821800553648]",0.10044821800553648,,0,1000,0.0007168339798226953
qwen_qwen3_32b,RANDOM,bmi_category,invalid_height,9,False,False,"[2144.386919378535, 0.1064059432791193]",0.1064059432791193,,0,1000,0.0007141669047996402
qwen_qwen3_32b,RANDOM,bmi_category,invalid_height,10,False,False,"[804.5419107448377, 0.10090103481294499]",0.10090103481294499,,0,1000,0.0007037499453872442
qwen_qwen3_32b,RANDOM,bmi_category,invalid_height,11,False,False,"[1038.0099072646847, 0.10072136697011956]",0.10072136697011956,,0,1000,0.0007056250469759107
qwen_qwen3_32b,RANDOM,bmi_category,invalid_height,12,False,False,"[1739.264517469287, 0.10134074798740365]",0.10134074798740365,,0,1000,0.0006977920420467854
qwen_qwen3_32b,RANDOM,bmi_category,invalid_height,13,False,False,"[2485.125753743027, 0.10446574648880914]",0.10446574648880914,,0,1000,0.00069379189517349
qwen_qwen3_32b,RANDOM,bmi_category,invalid_height,14,False,False,"[2666.490615110154, 0.10318155027229511]",0.10318155027229511,,0,1000,0.000655542011372745
qwen_qwen3_32b,RANDOM,bmi_category,invalid_height,15,False,False,"[67.12415195731137, 0.10078559019031887]",0.10078559019031887,,0,1000,0.0006627090042456985
qwen_qwen3_32b,RANDOM,bmi_category,invalid_height,16,False,False,"[2558.8397497228584, 0.10300404362362688]",0.10300404362362688,,0,1000,0.0006572919664904475
qwen_qwen3_32b,RANDOM,bmi_category,invalid_height,17,False,False,"[2031.3092585733234, 0.10588280837139916]",0.10588280837139916,,0,1000,0.0006539169698953629
qwen_qwen3_32b,RANDOM,bmi_category,invalid_height,18,False,False,"[2204.3010741729745, 0.10113880034156285]",0.10113880034156285,,0,1000,0.0006625410169363022
