model,method,function_name,target,run_id,found,validated,best_chromosome,best_fitness,reached_branch,generation,evaluations,runtime
qwen_qwen3_32b,HILL_CLIMBING,bmi_category,invalid_height,16,False,False,"[395.92224215133047, 0.1]",0.1,,7,8091,0.009797082981094718
qwen_qwen3_32b,HILL_CLIMBING,bmi_category,invalid_height,17,False,False,"[1987.3770555031747, 0.1]",0.1,,3,8091,0.009733417071402073
qwen_qwen3_32b,HILL_CLIMBING,bmi_category,invalid_height,18,False,False,"[1281.4002683693275, 0.1]",0.1,,1,8091,0.009731165948323905
qwen_qwen3_32b,HILL_CLIMBING,bmi_category,invalid_height,19,False,False,"[1584.6588140763208, 0.1]",0.1,,3,8091,0.009744000039063394
qwen_qwen3_32b,HILL_CLIMBING,bmi_category,invalid_height,20,False,False,"[1725.202078996688, 0.1]",0.1,,5,8091,0.009773291065357625
qwen_qwen3_32b,HILL_CLIMBING,bmi_category,invalid_height,21,False,False,"[1820.6656930647355, 0.1]",0.1,,23,8091,0.009708707919344306
qwen_qwen3_32b,HILL_CLIMBING,bmi_category,invalid_height,22,False,False,"[2604.849929551311, 0.1]",0.1,,11,8091,0.00975270802155137
qwen_qwen3_32b,HILL_CLIMBING,bmi_category,invalid_height,23,False,False,"[1732.8853823622524, 0.1]",0.1,,3,8091,0.00975291698705405
qwen_qwen3_32b,HILL_CLIMBING,bmi_category,invalid_height,24,False,False,"[1794.7733873947639, 0.1]",0.1,,5,8091,0.009793209028430283
qwen_qwen3_32b,HILL_CLIMBING,bmi_category,invalid_height,25,False,False,"[1640.9903152264822, 0.1]",0.1,,4,8091,0.009642292046919465
qwen_qwen3_32b,HILL_CLIMBING,bmi_category,invalid_height,26,False,False,"[1172.7881332453417, 0.1]",0.1,,5,8091,0.009643916971981525
qwen_qwen3_32b,HILL_CLIMBING,bmi_category,invalid_height,27,False,False,"[578.1836986329594, 0.1]",0.1,,4,8091,0.009792958036996424
qwen_qwen3_32b,HILL_CLIMBING,bmi_category,invalid_height,28,False,False,"[857.4029267553846, 0.1]",0.1,,6,8091,0.009747917065396905
qwen_qwen3_32b,HILL_CLIMBING,bmi_category,invalid_height,29,False,False,"[2321.428648738714, 0.1]",0.1,,14,8091,0.009729749988764524
qwen_qwen3_32b,HILL_CLIMBING,bmi_category,underweight,0,True,True,"[78.53271387719619, 2.2483309989832057]",0.0,underweight,159,160,0.0002067919122055173
qwen_qwen3_32b,HILL_CLIMBING,bmi_category,underweight,1,True,True,"[25.547020851798386, 3.0]",0.0,underweight,14,15,3.058300353586674e-05
qwen_qwen3_32b,HILL_CLIMBING,bmi_category,underweight,2,True,True,"[88.48519815250555, 3.0]",0.0,underweight,124,125,0.0001592080807313323
qwen_qwen3_32b,HILL_CLIMBING,bmi_category,underweight,3,True,True,"[99.33196068888283, 3.0]",0.0,underweight,52,53,7.354200351983309e-05
qwen_qwen3_32b,HILL_CLIMBING,bmi_category,underweight,4,True,True,"[52.94330754334631, 2.0]",0.0,underweight,23,24,4.137493669986725e-05
qwen_qwen3_32b,HILL_CLIMBING,bmi_category,underweight,5,True,True,"[28.73630729525678, 2.9]",0.0,underweight,12,13,2.7916044928133488e-05
qwen_qwen3_32b,HILL_CLIMBING,bmi_category,underweight,6,True,True,"[11.862762368374469, 2.0733391630170366]",0.0,underweight,121,122,0.00015683297533541918
qwen_qwen3_32b,HILL_CLIMBING,bmi_category,underweight,7,True,True,"[51.05042517203462, 3.0]",0.0,underweight,29,30,5.63750509172678e-05
qwen_qwen3_32b,HILL_CLIMBING,bmi_category,underweight,8,True,True,"[1.1698305746036253, 2.5]",0.0,underweight,181,182,0.000234791892580688
qwen_qwen3_32b,HILL_CLIMBING,bmi_category,underweight,9,True,True,"[18.546130310417517, 2.0]",0.0,underweight,132,133,0.00017454102635383606
qwen_qwen3_32b,HILL_CLIMBING,bmi_category,underweight,10,True,True,"[147.2722581103092, 3.0]",0.0,underweight,5,6,1.4958903193473816e-05
qwen_qwen3_32b,HILL_CLIMBING,bmi_category,underweight,11,True,True,"[85.67430162321733, 2.825632949617097]",0.0,underweight,10,11,2.354104071855545e-05
qwen_qwen3_32b,HILL_CLIMBING,bmi_category,underweight,12,True,True,"[29.947724554061693, 2.0464604659922117]",0.0,underweight,13,14,2.304092049598694e-05
qwen_qwen3_32b,HILL_CLIMBING,bmi_category,underweight,13,True,True,"[110.42736951500747, 2.527847114437343]",0.0,underweight,5,6,1.1415919288992882e-05
qwen_qwen3_32b,HILL_CLIMBING,bmi_category,underweight,14,True,True,"[45.08127500448755, 3.0]",0.0,underweight,30,31,5.8125006034970284e-05
qwen_qwen3_32b,HILL_CLIMBING,bmi_category,underweight,15,True,True,"[86.0390651053991, 2.572268029984036]",0.0,underweight,316,317,0.000382291036657989
qwen_qwen3_32b,HILL_CLIMBING,bmi_category,underweight,16,True,True,"[165.99288722881133, 3.0]",0.0,underweight,23,24,4.349998198449612e-05
qwen_qwen3_32b,HILL_CLIMBING,bmi_category,underweight,17,True,True,"[154.6720637241717, 3.0]",0.0,underweight,36,37,5.27920201420784e-05
qwen_qwen3_32b,HILL_CLIMBING,bmi_category,underweight,18,True,True,"[36.16823317327622, 3.0]",0.0,underweight,82,83,0.00011537503451108932
qwen_qwen3_32b,HILL_CLIMBING,bmi_category,underweight,19,True,True,"[37.11671641711578, 3.0]",0.0,underweight,107,108,0.0001464158995077014
qwen_qwen3_32b,HILL_CLIMBING,bmi_category,underweight,20,True,True,"[10.388869568905058, 2.9884950224483116]",0.0,underweight,36,37,5.950010381639004e-05
qwen_qwen3_32b,HILL_CLIMBING,bmi_category,underweight,21,True,True,"[79.14294540836275, 3.0]",0.0,underweight,282,283,0.00034491694532334805
qwen_qwen3_32b,HILL_CLIMBING,bmi_category,underweight,22,True,True,"[38.979226763032116, 2.5]",0.0,underweight,60,61,8.566700853407383e-05
qwen_qwen3_32b,HILL_CLIMBING,bmi_category,underweight,23,True,True,"[10.60211718379145, 1.3091171280617717]",0.0,underweight,250,251,0.00030858302488923073
qwen_qwen3_32b,HILL_CLIMBING,bmi_category,underweight,24,True,True,"[36.65165377516277, 2.0885275200888618]",0.0,underweight,8,9,1.3167038559913635e-05
qwen_qwen3_32b,HILL_CLIMBING,bmi_category,underweight,25,True,True,"[58.706858947912835, 3.0]",0.0,underweight,71,72,8.916703518480062e-05
qwen_qwen3_32b,HILL_CLIMBING,bmi_category,underweight,26,True,True,"[2.328611700587846, 0.8270722707874143]",0.0,underweight,35,36,5.4292031563818455e-05
qwen_qwen3_32b,HILL_CLIMBING,bmi_category,underweight,27,True,True,"[129.85796103977043, 3.0]",0.0,underweight,193,194,0.0002466250443831086
qwen_qwen3_32b,HILL_CLIMBING,bmi_category,underweight,28,True,True,"[80.0986123439313, 3.0]",0.0,underweight,5,6,1.2167030945420265e-05
qwen_qwen3_32b,HILL_CLIMBING,bmi_category,underweight,29,True,True,"[128.5506433018752, 2.949268212701496]",0.0,underweight,7,8,1.5083001926541328e-05
qwen_qwen3_32b,HILL_CLIMBING,bmi_category,normal,0,True,True,"[71.59913031244946, 1.8542426453812304]",0.0,normal,45,46,7.158296648412943e-05
qwen_qwen3_32b,HILL_CLIMBING,bmi_category,normal,1,True,True,"[12.453758230645198, 0.8026497532494891]",0.0,normal,105,106,0.00014937494415789843
qwen_qwen3_32b,HILL_CLIMBING,bmi_category,normal,2,True,True,"[74.62911614109802, 1.9312226746474714]",0.0,normal,44,45,7.01249809935689e-05
qwen_qwen3_32b,HILL_CLIMBING,bmi_category,normal,3,True,True,"[147.62914511650803, 2.8]",0.0,normal,57,58,9.058299474418163e-05
qwen_qwen3_32b,HILL_CLIMBING,bmi_category,normal,4,True,True,"[85.26670816310833, 2.104099106431753]",0.0,normal,119,120,0.00016658299136906862
qwen_qwen3_32b,HILL_CLIMBING,bmi_category,normal,5,True,True,"[113.6742829673299, 2.4]",0.0,normal,37,38,5.695805884897709e-05
qwen_qwen3_32b,HILL_CLIMBING,bmi_category,normal,6,True,True,"[81.81945436704862, 2.0]",0.0,normal,94,95,0.00014204205945134163
qwen_qwen3_32b,HILL_CLIMBING,bmi_category,normal,7,True,True,"[28.41940518862618, 1.1871686562354766]",0.0,normal,41,42,6.762496195733547e-05
qwen_qwen3_32b,HILL_CLIMBING,bmi_category,normal,8,True,True,"[224.26617805964204, 3.0]",0.0,normal,315,316,0.0003965409705415368
qwen_qwen3_32b,HILL_CLIMBING,bmi_category,normal,9,True,True,"[164.98038277395128, 2.6723277105048653]",0.0,normal,36,37,6.274995394051075e-05
qwen_qwen3_32b,HILL_CLIMBING,bmi_category,normal,10,True,True,"[169.0115655489426, 2.9456554165383313]",0.0,normal,123,124,0.00016545795369893312
qwen_qwen3_32b,HILL_CLIMBING,bmi_category,normal,11,True,True,"[99.43734406931159, 2.254995047476191]",0.0,normal,4,5,1.0707997716963291e-05
qwen_qwen3_32b,HILL_CLIMBING,bmi_category,normal,12,True,True,"[181.45556934434097, 3.0]",0.0,normal,141,142,0.00018025003373622894
qwen_qwen3_32b,HILL_CLIMBING,bmi_category,normal,13,True,True,"[179.53835071740932, 3.0]",0.0,normal,11,12,2.2458028979599476e-05
qwen_qwen3_32b,HILL_CLIMBING,bmi_category,normal,14,True,True,"[11.545652471233238, 0.7096893554292559]",0.0,normal,11,12,2.416700590401888e-05
qwen_qwen3_32b,HILL_CLIMBING,bmi_category,normal,15,True,True,"[210.24240038702652, 2.970757948465106]",0.0,normal,15,16,3.212492447346449e-05
qwen_qwen3_32b,HILL_CLIMBING,bmi_category,normal,16,True,True,"[4.112422969792894, 0.4471531594441793]",0.0,normal,171,172,0.00019583397079259157
qwen_qwen3_32b,HILL_CLIMBING,bmi_category,normal,17,True,True,"[142.87899315410112, 2.433049713094337]",0.0,normal,24,25,4.8915972001850605e-05
qwen_qwen3_32b,HILL_CLIMBING,bmi_category,normal,18,True,True,"[178.291920715697, 3.0]",0.0,normal,17,18,3.145798109471798e-05
qwen_qwen3_32b,HILL_CLIMBING,bmi_category,normal,19,True,True,"[98.94501519509552, 2.0]",0.0,normal,66,67,9.154097642749548e-05
qwen_qwen3_32b,HILL_CLIMBING,bmi_category,normal,20,True,True,"[160.28215216944724, 2.8581391618549703]",0.0,normal,45,46,6.562506314367056e-05
qwen_qwen3_32b,HILL_CLIMBING,bmi_category,normal,21,True,True,"[102.51405466943115, 2.274151638298284]",0.0,normal,45,46,7.762503810226917e-05
qwen_qwen3_32b,HILL_CLIMBING,bmi_category,normal,22,True,True,"[224.17097365899446, 3.0]",0.0,normal,182,183,0.00024358404334634542
qwen_qwen3_32b,HILL_CLIMBING,bmi_category,normal,23,True,True,"[45.92152423276909, 1.4110898066274529]",0.0,normal,41,42,6.999995093792677e-05
qwen_qwen3_32b,HILL_CLIMBING,bmi_category,normal,24,True,True,"[197.2652210573068, 2.9]",0.0,normal,115,116,0.00015004200395196676
qwen_qwen3_32b,HILL_CLIMBING,bmi_category,normal,25,True,True,"[141.18295607526255, 2.5]",0.0,normal,31,32,5.0749978981912136e-05
qwen_qwen3_32b,HILL_CLIMBING,bmi_category,normal,26,True,True,"[110.08829313100793, 2.1817580111001895]",0.0,normal,50,51,7.041601929813623e-05
qwen_qwen3_32b,HILL_CLIMBING,bmi_category,normal,27,True,True,"[6.999509557578986, 0.5533039597904461]",0.0,normal,59,60,8.65840120241046e-05
qwen_qwen3_32b,HILL_CLIMBING,bmi_category,normal,28,True,True,"[12.079709280866004, 0.7776789151007237]",0.0,normal,34,35,5.11660473421216e-05
qwen_qwen3_32b,HILL_CLIMBING,bmi_category,normal,29,True,True,"[17.59426404199914, 0.9420614605611369]",0.0,normal,103,104,0.00013979198411107063
qwen_qwen3_32b,HILL_CLIMBING,bmi_category,overweight,0,True,True,"[63.2803106981854, 1.4730895145626786]",0.0,overweight,21,22,4.012498538941145e-05
qwen_qwen3_32b,HILL_CLIMBING,bmi_category,overweight,1,True,True,"[205.7851048644354, 2.8424029692155095]",0.0,overweight,23,24,4.3625012040138245e-05
qwen_qwen3_32b,HILL_CLIMBING,bmi_category,overweight,2,True,True,"[194.91943864907768, 2.5843193929609964]",0.0,overweight,22,23,3.762508276849985e-05
qwen_qwen3_32b,HILL_CLIMBING,bmi_category,overweight,3,True,True,"[4.966826826318835, 0.4428649030592514]",0.0,overweight,345,346,0.00038733298424631357
qwen_qwen3_32b,HILL_CLIMBING,bmi_category,overweight,4,True,True,"[98.76221146543507, 1.9]",0.0,overweight,184,185,0.00024262501392513514
qwen_qwen3_32b,HILL_CLIMBING,bmi_category,overweight,5,True,True,"[86.37312103505478, 1.7336275433596953]",0.0,overweight,39,40,6.458302959799767e-05
qwen_qwen3_32b,HILL_CLIMBING,bmi_category,overweight,6,True,True,"[247.37770333021226, 3.0]",0.0,overweight,22,23,3.7375022657215595e-05
qwen_qwen3_32b,HILL_CLIMBING,bmi_category,overweight,7,True,True,"[89.05736441755613, 1.8850619862055686]",0.0,overweight,26,27,4.4042011722922325e-05
qwen_qwen3_32b,HILL_CLIMBING,bmi_category,overweight,8,True,True,"[269.5782379210272, 3.0]",0.0,overweight,95,96,0.00012795906513929367
qwen_qwen3_32b,HILL_CLIMBING,bmi_category,overweight,9,True,True,"[114.08980728429607, 2.0]",0.0,overweight,3,4,1.116609200835228e-05
qwen_qwen3_32b,HILL_CLIMBING,bmi_category,overweight,10,True,True,"[176.30755387304296, 2.637139884021202]",0.0,overweight,25,26,4.091695882380009e-05
qwen_qwen3_32b,HILL_CLIMBING,bmi_category,overweight,11,True,True,"[187.8301627685318, 2.6357247195747107]",0.0,overweight,186,187,0.00023933302145451307
qwen_qwen3_32b,HILL_CLIMBING,bmi_category,overweight,12,True,True,"[247.46541498474238, 3.0]",0.0,overweight,8,9,1.879199407994747e-05
qwen_qwen3_32b,HILL_CLIMBING,bmi_category,overweight,13,True,True,"[174.12059392877012, 2.5999999999999996]",0.0,overweight,54,55,6.766594015061855e-05
qwen_qwen3_32b,HILL_CLIMBING,bmi_category,overweight,14,True,True,"[103.96142044930667, 1.896957158694598]",0.0,overweight,22,23,4.316598642617464e-05
qwen_qwen3_32b,HILL_CLIMBING,bmi_category,overweight,15,True,True,"[186.74534710243873, 2.4979837061808734]",0.0,overweight,413,414,0.0005080840783193707
qwen_qwen3_32b,HILL_CLIMBING,bmi_category,overweight,16,True,True,"[194.9863114394045, 2.7868542610642373]",0.0,overweight,207,208,0.00026004191022366285
qwen_qwen3_32b,HILL_CLIMBING,bmi_category,overweight,17,True,True,"[242.4543947493347, 3.0]",0.0,overweight,20,21,3.7041958421468735e-05
qwen_qwen3_32b,HILL_CLIMBING,bmi_category,overweight,18,True,True,"[262.6742227296641, 3.0]",0.0,overweight,22,23,4.15419926866889e-05
qwen_qwen3_32b,HILL_CLIMBING,bmi_category,overweight,19,True,True,"[120.41627840580072, 2.1326202421185343]",0.0,overweight,75,76,0.00011374999303370714
qwen_qwen3_32b,HILL_CLIMBING,bmi_category,overweight,20,True,True,"[182.8610197080376, 2.55837034353488]",0.0,overweight,121,122,0.00016895809676498175
qwen_qwen3_32b,HILL_CLIMBING,bmi_category,overweight,21,True,True,"[254.04632999977179, 3.0]",0.0,overweight,31,32,5.224999040365219e-05
qwen_qwen3_32b,HILL_CLIMBING,bmi_category,overweight,22,True,True,"[145.22735066266895, 2.360174819297171]",0.0,overweight,82,83,0.00010516692418605089
qwen_qwen3_32b,HILL_CLIMBING,bmi_category,overweight,23,True,True,"[140.76629877983112, 2.3]",0.0,overweight,49,50,7.733399979770184e-05
qwen_qwen3_32b,HILL_CLIMBING,bmi_category,overweight,24,True,True,"[106.73442218749895, 1.9]",0.0,overweight,72,73,0.00010787497740238905
qwen_qwen3_32b,HILL_CLIMBING,bmi_category,overweight,25,True,True,"[188.54235882408005, 2.6793724821474845]",0.0,overweight,93,94,0.00012233294546604156
qwen_qwen3_32b,HILL_CLIMBING,bmi_category,overweight,26,True,True,"[177.01249336246693, 2.5]",0.0,overweight,83,84,0.000128875020891428
qwen_qwen3_32b,HILL_CLIMBING,bmi_category,overweight,27,True,True,"[269.9015930791668, 3.0]",0.0,overweight,210,211,0.00027720897924154997
qwen_qwen3_32b,HILL_CLIMBING,bmi_category,overweight,28,True,True,"[254.3139119913872, 3.0]",0.0,overweight,97,98,0.0001317920396104455
qwen_qwen3_32b,HILL_CLIMBING,bmi_category,overweight,29,True,True,"[248.61769310084804, 3.0]",0.0,overweight,33,34,5.195802077651024e-05
qwen_qwen3_32b,HILL_CLIMBING,bmi_category,obese,0,True,True,"[2972.3120410855663, 1.5277661118109958]",0.0,obese,0,1,2.9579969123005867e-06
qwen_qwen3_32b,HILL_CLIMBING,bmi_category,obese,1,True,True,"[2659.650874361013, 1.1923700153976349]",0.0,obese,0,1,2.749962732195854e-06
qwen_qwen3_32b,HILL_CLIMBING,bmi_category,obese,2,True,True,"[2315.963864582023, 2.5497704333450106]",0.0,obese,0,1,3.00002284348011e-06
qwen_qwen3_32b,HILL_CLIMBING,bmi_category,obese,3,True,True,"[817.0883138547657, 1.5113015472705715]",0.0,obese,1,2,5.458015948534012e-06
qwen_qwen3_32b,HILL_CLIMBING,bmi_category,obese,4,True,True,"[2949.181736935812, 0.3690775934597904]",0.0,obese,0,1,2.6669586077332497e-06
qwen_qwen3_32b,HILL_CLIMBING,bmi_category,obese,5,True,True,"[536.196832329838, 2.8427322790044567]",0.0,obese,0,1,3.0410010367631912e-06
qwen_qwen3_32b,HILL_CLIMBING,bmi_category,obese,6,True,True,"[827.0333369217084, 0.396247255542423]",0.0,obese,0,1,2.374988980591297e-06
qwen_qwen3_32b,HILL_CLIMBING,bmi_category,obese,7,True,True,"[170.50991399531023, 0.484838055518635]",0.0,obese,0,1,2.749962732195854e-06
qwen_qwen3_32b,HILL_CLIMBING,bmi_category,obese,8,True,True,"[2554.551489418082, 0.6544526845389861]",0.0,obese,0,1,2.874992787837982e-06
qwen_qwen3_32b,HILL_CLIMBING,bmi_category,obese,9,True,True,"[2422.771611602627, 2.1320129928635523]",0.0,obese,0,1,2.3329630494117737e-06
qwen_qwen3_32b,HILL_CLIMBING,bmi_category,obese,10,True,True,"[2734.9115669874063, 2.4053631227793986]",0.0,obese,0,1,2.6669586077332497e-06
qwen_qwen3_32b,HILL_CLIMBING,bmi_category,obese,11,True,True,"[163.8463195915869, 0.3261582763960838]",0.0,obese,0,1,2.833898179233074e-06
qwen_qwen3_32b,HILL_CLIMBING,bmi_category,obese,12,True,True,"[1358.9796027710686, 0.19897106358408417]",0.0,obese,0,1,2.5830231606960297e-06
qwen_qwen3_32b,HILL_CLIMBING,bmi_category,obese,13,True,True,"[2548.4502233875974, 2.500418518192933]",0.0,obese,0,1,2.749962732195854e-06
qwen_qwen3_32b,HILL_CLIMBING,bmi_category,obese,14,True,True,"[1494.7748215958143, 0.27818458113447075]",0.0,obese,0,1,2.7080532163381577e-06
qwen_qwen3_32b,HILL_CLIMBING,bmi_category,obese,15,True,True,"[979.5879928047486, 1.1294469818800918]",0.0,obese,0,1,2.624932676553726e-06
qwen_qwen3_32b,HILL_CLIMBING,bmi_category,obese,16,True,True,"[1806.728927742782, 2.617443327660401]",0.0,obese,0,1,2.625049091875553e-06
qwen_qwen3_32b,HILL_CLIMBING,bmi_category,obese,17,True,True,"[2885.262594286271, 2.8072378809580845]",0.0,obese,0,1,2.8329668566584587e-06
qwen_qwen3_32b,HILL_CLIMBING,bmi_category,obese,18,True,True,"[458.69634613053614, 2.6279419610703947]",0.0,obese,0,1,2.2919848561286926e-06
qwen_qwen3_32b,HILL_CLIMBING,bmi_category,obese,19,True,True,"[699.7446178801305, 2.8642353847464928]",0.0,obese,0,1,2.749962732195854e-06
qwen_qwen3_32b,HILL_CLIMBING,bmi_category,obese,20,True,True,"[1191.707911017803, 1.9091515949579758]",0.0,obese,0,1,2.791057340800762e-06
qwen_qwen3_32b,HILL_CLIMBING,bmi_category,obese,21,True,True,"[1360.633578341499, 1.060242854812739]",0.0,obese,0,1,2.249958924949169e-06
qwen_qwen3_32b,HILL_CLIMBING,bmi_category,obese,22,True,True,"[2504.726759099048, 2.753043950096132]",0.0,obese,0,1,2.625049091875553e-06
qwen_qwen3_32b,HILL_CLIMBING,bmi_category,obese,23,True,True,"[2244.9417833144607, 1.9334281206678618]",0.0,obese,0,1,2.750079147517681e-06
qwen_qwen3_32b,HILL_CLIMBING,bmi_category,obese,24,True,True,"[1091.6829661959728, 1.4867063232296227]",0.0,obese,0,1,2.3329630494117737e-06
qwen_qwen3_32b,HILL_CLIMBING,bmi_category,obese,25,True,True,"[451.36033351203565, 1.01902310576746]",0.0,obese,0,1,2.708984538912773e-06
qwen_qwen3_32b,HILL_CLIMBING,bmi_category,obese,26,True,True,"[790.7793347367832, 0.5868908029622596]",0.0,obese,0,1,2.7080532163381577e-06
qwen_qwen3_32b,HILL_CLIMBING,bmi_category,obese,27,True,True,"[2814.5592728231077, 1.5335619706415509]",0.0,obese,0,1,2.374988980591297e-06
qwen_qwen3_32b,HILL_CLIMBING,bmi_category,obese,28,True,True,"[2828.472694447872, 2.936418817829179]",0.0,obese,0,1,2.624932676553726e-06
qwen_qwen3_32b,HILL_CLIMBING,bmi_category,obese,29,True,True,"[2091.2329938250205, 2.7711708950048033]",0.0,obese,0,1,2.750079147517681e-06
qwen_qwen3_32b,HILL_CLIMBING,list_pattern,too_short,0,True,True,[[24]],0.0,too_short,25,26,8.31669894978404e-05
qwen_qwen3_32b,HILL_CLIMBING,list_pattern,too_short,1,True,True,[[-64]],0.0,too_short,4,5,1.8832972273230553e-05
qwen_qwen3_32b,HILL_CLIMBING,list_pattern,too_short,2,True,True,[[-10]],0.0,too_short,16,17,3.400002606213093e-05
qwen_qwen3_32b,HILL_CLIMBING,list_pattern,too_short,3,True,True,[[29]],0.0,too_short,15,16,4.583399277180433e-05
qwen_qwen3_32b,HILL_CLIMBING,list_pattern,too_short,4,True,True,[[-46]],0.0,too_short,19,20,5.445897113531828e-05
qwen_qwen3_32b,HILL_CLIMBING,list_pattern,too_short,5,True,True,[[85]],0.0,too_short,13,14,3.966700751334429e-05
qwen_qwen3_32b,HILL_CLIMBING,list_pattern,too_short,6,True,True,[[-56]],0.0,too_short,19,20,5.5125099606812e-05
qwen_qwen3_32b,HILL_CLIMBING,list_pattern,too_short,7,True,True,[[-64]],0.0,too_short,2,3,9.291921742260456e-06
qwen_qwen3_32b,HILL_CLIMBING,list_pattern,too_short,8,True,True,[[-2]],0.0,too_short,6,7,2.150004729628563e-05
qwen_qwen3_32b,HILL_CLIMBING,list_pattern,too_short,9,True,True,[[-25]],0.0,too_short,6,7,1.741608139127493e-05
qwen_qwen3_32b,HILL_CLIMBING,list_pattern,too_short,10,True,True,[[-25]],0.0,too_short,29,30,6.945803761482239e-05
qwen_qwen3_32b,HILL_CLIMBING,list_pattern,too_short,11,True,True,[[]],0.0,too_short,0,1,3.2919924706220627e-06
qwen_qwen3_32b,HILL_CLIMBING,list_pattern,too_short,12,True,True,[[31]],0.0,too_short,13,14,3.545801155269146e-05
qwen_qwen3_32b,HILL_CLIMBING,list_pattern,too_short,13,True,True,[[83]],0.0,too_short,0,1,3.958004526793957e-06
qwen_qwen3_32b,HILL_CLIMBING,list_pattern,too_short,14,True,True,[[-40]],0.0,too_short,0,1,3.374996595084667e-06
qwen_qwen3_32b,HILL_CLIMBING,list_pattern,too_short,15,True,True,[[-20]],0.0,too_short,18,19,5.220796447247267e-05
qwen_qwen3_32b,HILL_CLIMBING,list_pattern,too_short,16,True,True,[[-44]],0.0,too_short,17,18,4.904193338006735e-05
qwen_qwen3_32b,HILL_CLIMBING,list_pattern,too_short,17,True,True,[[63]],0.0,too_short,23,24,5.387491546571255e-05
qwen_qwen3_32b,HILL_CLIMBING,list_pattern,too_short,18,True,True,[[-23]],0.0,too_short,0,1,3.4170225262641907e-06
qwen_qwen3_32b,HILL_CLIMBING,list_pattern,too_short,19,True,True,[[92]],0.0,too_short,7,8,2.2999942302703857e-05
qwen_qwen3_32b,HILL_CLIMBING,list_pattern,too_short,20,True,True,[[56]],0.0,too_short,2,3,7.750000804662704e-06
qwen_qwen3_32b,HILL_CLIMBING,list_pattern,too_short,21,True,True,[[38]],0.0,too_short,20,21,4.7332956455647945e-05
qwen_qwen3_32b,HILL_CLIMBING,list_pattern,too_short,22,True,True,[[-73]],0.0,too_short,19,20,5.358306225389242e-05
qwen_qwen3_32b,HILL_CLIMBING,list_pattern,too_short,23,True,True,[[38]],0.0,too_short,22,23,6.491702515631914e-05
qwen_qwen3_32b,HILL_CLIMBING,list_pattern,too_short,24,True,True,[[-88]],0.0,too_short,7,8,2.054101787507534e-05
qwen_qwen3_32b,HILL_CLIMBING,list_pattern,too_short,25,True,True,[[-1]],0.0,too_short,13,14,3.216706681996584e-05
qwen_qwen3_32b,HILL_CLIMBING,list_pattern,too_short,26,True,True,[[-41]],0.0,too_short,16,17,3.533298149704933e-05
qwen_qwen3_32b,HILL_CLIMBING,list_pattern,too_short,27,True,True,[[]],0.0,too_short,0,1,3.125052899122238e-06
qwen_qwen3_32b,HILL_CLIMBING,list_pattern,too_short,28,True,True,[[94]],0.0,too_short,22,23,6.995804142206907e-05
